project_id,project_track_number,project_name,project_code,project_description,project_start_date,project_end_date,fk_funder_id,project_cost,fk_funding_status_id,project_is_default,project_created_by,project_last_modified_by,project_created_date,project_last_modified_date,fk_approval_id,fk_status_id
1395,PRCT-79958,NFE165-Top-Up fees for 125 Vocational Students- Group 3,NFE165,Top-Up fees for 125 Vocational Students- Group 3,2020-12-09,2024-11-30,10,"0.00",10,"0",8656,8656,2024-09-03,2024-09-03 11:36:35,33714290,4790
1396,PRCT-13602,DI-Hygiene Promotion and Sanitation Facilities at 7 FCPs,WTP198,INT-0000038301,2024-07-01,2025-07-31,1,"0.00",1,"0",1558,1558,2024-09-04,2024-09-04 07:42:44,354,295
1397,PRCT-65991,CONSTRUCTION OF KITCHENS IN 4 FCPS,INT42452,"	
Construction of kitchens in 4 FCPs piloting center-based program",2024-10-01,2026-01-31,7,"28.00",4,"0",2698,2698,2024-09-04,2024-09-04 12:47:17,3465069,2147
1398,PRCT-54341,Improved Toilets at Thete CCAP,INT43919,Support Thete with proper toilets,2024-10-01,2025-11-30,7,"7000000.00",4,"0",2698,2698,2024-09-04,2024-09-04 12:54:38,3465069,2147
1399,PRCT-8651,Housing Support to Flood Victims in Malawi,INT38618,Housing Support to Flood Victims in Malawi,2024-10-01,2026-05-31,7,"90000000.00",4,"0",2698,2698,2024-09-04,2024-09-04 12:59:24,3465069,2147
1400,PRCT-72052,WaSH improvement at 4 FCPs,WTP196,WaSH improvement,2024-08-30,2025-08-30,5,"0.00",3,"0",588,588,2024-09-06,2024-09-06 08:24:18,21202,783
1401,PRCT-73577,HIV-EDU311-FY23 HIV-Education and Counselling in Nyagatare and Huye  ,HIVEDU311,FY23 HIV-Education and Counselling in Nyagatare and Huye  ,2022-11-01,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-06,2024-09-06 16:34:58,33714290,4790
1402,PRCT-26100,WTP208-RW-FY23 Rainwater Harvesting and Storage—Phase 1,WTP208,RW-FY23 Rainwater Harvesting and Storage—Phase 1,2022-11-01,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-06,2024-09-06 19:03:20,33714290,4790
1403,PRCT-20731,HIV-EDU310-HIV Education and Counselling in Nyamasheke and Karongi .,HIVEDU310,HIV Education and Counselling in Nyamasheke and Karongi .,2022-03-23,2024-10-31,10,"0.00",10,"0",8656,8656,2024-09-07,2024-09-07 05:29:45,33714290,4790
1404,PRCT-30560,RW0757-Sponsorship Launch,RW0757SPL,RW0757-Sponsorship Launch,2019-05-25,2025-01-01,10,"0.00",10,"0",8396,8396,2024-09-07,2024-09-07 08:52:31,33714290,4790
1405,PRCT-25868,WTP207-FY23 Piped Water connection intervention-Part 1,WTP207,FY23 Piped Water connection intervention-Part 1,2022-11-01,2024-11-30,10,"0.00",10,"0",8396,8396,2024-09-07,2024-09-07 19:27:58,33714290,4790
1406,PRCT-67227,NFE153-FY19 Vocational Training Top-Up fees-Phase 2,NFE153,FY19 Vocational Training Top-Up fees-Phase 2,2019-09-06,2024-10-31,10,"0.00",10,"0",8396,8396,2024-09-07,2024-09-07 20:24:47,33714290,4790
1408,PRCT-32917,IGP196-Skills Promotion in Tailoring for 105 Survival caregivers,IGP196,Skills Promotion in Tailoring for 105 Survival caregivers,2022-11-18,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-08,2024-09-08 18:04:16,33714290,4790
1409,PRCT-6731,NFE171-INT-ONE: FY22 Top-up fees for 196 vocational students,NFE171,INT-ONE: FY22 Top-up fees for 196 vocational students,2021-11-29,2024-11-30,10,"0.00",10,"0",8396,8396,2024-09-08,2024-09-08 18:25:43,33714290,4790
1411,PRCT-33477,EDU112-FY25 School Fees top-up for 339 secondary students.,EDU112,FY25 School Fees top-up for 339 secondary students.,2024-09-09,2025-09-30,10,"0.00",10,"0",8397,8397,2024-09-08,2024-09-08 21:42:09,33714290,4790
1412,PRCT-33695,IGP152-Toiletry making enterprise for caregivers at Rw0539 Rubavu,IGP152,Toiletry making enterprise for caregivers at Rw0539 Rubavu,2018-06-01,2024-11-30,10,"0.00",10,"0",8396,8396,2024-09-09,2024-09-09 09:34:29,33714290,4790
1413,PRCT-69561,WTP205-FY22 WaSH Intervention in Rubavu cluster,WTP205,FY22 WaSH Intervention in Rubavu cluster,2022-04-15,2024-10-31,10,"0.00",10,"0",8396,8396,2024-09-09,2024-09-09 16:53:17,33714290,4790
1414,PRCT-49231,IGP168-Tailoring skills training & IGA in 6 FCPs – Phase 2,IGP168,Tailoring skills training & IGA in 6 FCPs – Phase 2,2020-02-01,2024-10-31,10,"0.00",10,"0",8396,8396,2024-09-09,2024-09-09 17:30:07,33714290,4790
1415,PRCT-81716,IGP173-FY21-RW-Vegetable growing for families in 2 FCPs,IGP173,FY21-RW-Vegetable growing for families in 2 FCPs,2020-10-05,2024-10-31,10,"0.00",10,"0",8396,8396,2024-09-09,2024-09-09 17:37:12,33714290,4790
1416,PRCT-33311,Optimized learning conditions at UG0597 and UG1024.,IFP289,classroom construction,2024-06-30,,5,"0.00",3,"0",588,588,2024-09-10,2024-09-10 10:04:52,21202,783
1417,PRCT-82070,"Conducive learning environment at UG0638, UG0218 and UG0563",IFP293,"	
Improving the learning environment at 3 FCPs through construction of classrooms",2024-09-02,,5,"0.00",3,"0",588,588,2024-09-10,2024-09-10 10:44:44,21202,783
1418,PRCT-54003,HIV101-HIV prevention Event and VCT among 58 ICPs,HIV101,HIV101-HIV prevention Event and VCT among 58 ICPs,2013-11-01,2014-11-30,10,"0.00",10,"0",8397,8397,2024-09-10,2024-09-10 12:07:59,33714290,4790
1419,PRCT-85260,IGP166-FY20 Cowkeeping IGA for improved livelihood - Phase 2,IGP166,FY20 Cowkeeping IGA for improved livelihood - Phase 2,2020-01-01,2024-11-30,10,"0.00",10,"0",8656,8656,2024-09-11,2024-09-11 03:26:19,33714290,4790
1420,PRCT-10155,PED106-Child Protection Training for 500 Caregivers,PED106,Child Protection Training for 500 Caregivers,2020-10-12,2024-10-31,10,"0.00",10,"0",8656,8656,2024-09-11,2024-09-11 03:30:54,33714290,4790
1421,PRCT-39505,IGP170-Tailoring skills training & IGA in 6 FCPs – Phase 1,IGP170,Tailoring skills training & IGA in 6 FCPs – Phase 1,2020-02-04,2024-10-31,10,"0.00",10,"0",8656,8656,2024-09-11,2024-09-11 03:35:51,33714290,4790
1422,PRCT-72370,IFP149-House renovation for improved living conditions-Phase 1,IFP149,House renovation for improved living conditions-Phase 1,2020-04-01,2024-12-31,10,"0.00",10,"0",8656,8656,2024-09-11,2024-09-11 03:48:11,33714290,4790
1423,PRCT-28469,IFP165-Better Houses for HVC Children in Southern Province,IFP165,Better Houses for HVC Children in Southern Province,2021-09-13,2024-10-31,10,"0.00",10,"0",8656,8656,2024-09-11,2024-09-11 03:55:43,33714290,4790
1424,PRCT-6635,IFP153-Infrastructure Renovation for improved environment at RW0452,IFP153,Infrastructure Renovation for improved environment at RW0452,2020-09-14,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-11,2024-09-11 04:48:33,33714290,4790
1425,PRCT-28413,Empowering youth NEETs through TEVET in Malawi,39066,Empowering youth NEETs through TEVET in Malawi,2024-09-01,2027-12-31,7,"1313250000.00",4,"0",2698,2698,2024-09-11,2024-09-11 08:27:21,3465069,2147
1426,PRCT-89296,IGP189-FY22 Skills promotion and IGAs for beneficiaries in 11 FCPs,IGP189,FY22 Skills promotion and IGAs for beneficiaries in 11 FCPs,2022-01-01,2024-12-31,10,"0.00",10,"0",8396,8396,2024-09-11,2024-09-11 11:52:47,33714290,4790
1427,PRCT-75788,WTP198-FY22 WaSH Intervention in Ngororero Cluster,WTP198,FY22 WaSH Intervention in Ngororero Cluster,2021-10-04,2024-10-31,10,"0.00",10,"0",8656,8656,2024-09-11,2024-09-11 12:24:20,33714290,4790
1428,PRCT-24137,IGP153-Pig husbandry IGA for 302 families in 10 Projects,IGP153,Pig husbandry IGA for 302 families in 10 Projects,2018-05-01,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-11,2024-09-11 13:14:52,33714290,4790
1429,PRCT-75828,IGP151-Tailoring IGA for 210 Survival Mothers,IGP151,Tailoring IGA for 210 Survival Mothers,2019-05-01,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-11,2024-09-11 13:18:46,33714290,4790
1430,PRCT-35151,HH008-FY20 CIRW Youth Psycho-Social Support and Healing,HH008,FY20 CIRW Youth Psycho-Social Support and Healing,2020-01-13,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-11,2024-09-11 13:22:04,33714290,4790
1431,PRCT-81373,IGP178-Phase 2- FY21 Piggery IGA for livelihood improvement,IGP178,Phase 2- FY21 Piggery IGA for livelihood improvement,2021-03-01,2024-11-30,10,"0.00",10,"0",8656,8656,2024-09-11,2024-09-11 13:59:08,33714290,4790
1432,PRCT-60576,RW0878-Sponsorship Launch,RW0878SPL,RW0878-Sponsorship Launch,2023-05-27,2025-01-01,10,"0.00",10,"0",8397,8397,2024-09-12,2024-09-12 07:25:20,33714290,4790
1433,PRCT-6570,WTP204-FY22 WaSH Intervention in Musanze Cluster,WTP204,RWFY22 WaSH Intervention in Musanze Cluster,2022-03-01,2024-11-01,10,"0.00",10,"0",8397,8397,2024-09-12,2024-09-12 09:24:23,33714290,4790
1434,PRCT-44596,"NFE172-	FY23 Top-Up fees for 200 Needy Vocational Students- Group 1",NFE172,"	
FY23 Top-Up fees for 200 Needy Vocational Students- Group 1",2022-11-21,2024-11-01,10,"0.00",10,"0",8397,8397,2024-09-12,2024-09-12 09:40:29,33714290,4790
1435,PRCT-14831,P310-School fees grant-NEET,P310,School fees grant-NEET,2024-09-01,,9,"0.00",7,"0",7073,7073,2024-09-12,2024-09-12 12:48:34,27845169,3628
1436,PRCT-76421,RW0817-Sponsorship Launch,RW0817SPL,RW0817-Sponsorship Launch,2023-04-29,2025-01-01,10,"0.00",10,"0",8397,8397,2024-09-13,2024-09-13 08:27:36,33714290,4790
1437,PRCT-16823,IGP184-Pig husbandry IGA for 744 families in 3 Projects,IGP184,Pig husbandry IGA for 744 families in 3 Projects,2021-10-04,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-13,2024-09-13 09:43:31,33714290,4790
1438,PRCT-52441,IFP154-House construction for Disaster-affected families – Phase 1,IFP154,House construction for Disaster-affected families – Phase 1,2020-10-01,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-13,2024-09-13 10:14:30,33714290,4790
1440,PRCT-63223,Promotion Of Academic Excellence Through Digital Learning,INT36486,Promotion Of Academic Excellence Through Digital Learning,2024-09-01,2025-06-30,2,"75000000.00",2,"0",31,31,2024-09-13,2024-09-13 10:15:52,364,296
1441,PRCT-82388,IGP159-FY19 Cowkeeping IGA for better livelihood - Phase 1,IGP159,FY19 Cowkeeping IGA for better livelihood - Phase 1,2019-01-01,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-13,2024-09-13 10:30:45,33714290,4790
1442,PRCT-85143,IGP140-Pineapple Farm Irrigation Facilitation for RW0359 Rusatira,IGP140,Pineapple Farm Irrigation Facilitation for RW0359 Rusatira,2017-07-03,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-13,2024-09-13 10:36:18,33714290,4790
1443,PRCT-82040,WTP133-Safe latrines for children in 7ICPs,WTP133,Safe latrines for children in 7ICPs,2015-07-01,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-13,2024-09-13 10:41:13,33714290,4790
1444,PRCT-87648,WTP183-FY20 WASH Promotion in Gisagara- Huye cluster,WTP183,FY20 WASH Promotion in Gisagara- Huye cluster,2020-02-28,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-13,2024-09-13 10:47:43,33714290,4790
1445,PRCT-32617,WTP187-Provision of water tanks to 20 FCPs in Eleven Clusters,WTP187,Provision of water tanks to 20 FCPs in Eleven Clusters,2020-02-03,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-13,2024-09-13 11:02:32,33714290,4790
1446,PRCT-4157,WTP181-Sanitation intervention for children in 9 FCPs,WTP181,Sanitation intervention for children in 9 FCPs,2019-09-12,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-13,2024-09-13 11:06:44,33714290,4790
1447,PRCT-50206,IGP176-FY21 Cow Rearing IGA for better livelihood - Phase 2,IGP176,FY21 Cow Rearing IGA for better livelihood - Phase 2,2021-01-11,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-13,2024-09-13 11:10:18,33714290,4790
1448,PRCT-38129,WTP168-Sanitation intervention for children in 10 ICPs,WTP168,Sanitation intervention for children in 10 ICPs,2018-05-14,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-13,2024-09-13 11:19:33,33714290,4790
1449,PRCT-64868,"WTP206-FY22 WaSH Intervention in Gatsibo district—Phase 1	",WTP206,"FY22 WaSH Intervention in Gatsibo district—Phase 1	",2022-07-04,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-13,2024-09-13 11:43:09,33714290,4790
1450,PRCT-39919,PED105-Child Protection Training for 650 Caregivers/Trainers,PED105,Child Protection Training for 650 Caregivers/Trainers,2018-12-10,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-13,2024-09-13 12:19:26,33714290,4790
1451,PRCT-10970,IGP179-Phase 1- FY21 Piggery IGA for livelihood improvement,IGP179,Phase 1- FY21 Piggery IGA for livelihood improvement,2021-03-01,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-13,2024-09-13 12:49:22,33714290,4790
1452,PRCT-80752,IFP164-Better houses for HVC children in Northern Province-Part 1,IFP164,Better houses for HVC children in Northern Province-Part 1,2021-09-01,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-14,2024-09-14 08:56:43,33714290,4790
1453,PRCT-26024,WTP193-FY21 WaSH Intervention in Gakenke Cluster.,WTP193,FY21 WaSH Intervention in Gakenke Cluster.,2021-01-05,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-14,2024-09-14 09:01:14,33714290,4790
1454,PRCT-37845,IGP135-Banana growing IGA in 4 ICPs in the East,IGP135,Banana growing IGA in 4 ICPs in the East,2017-04-03,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-14,2024-09-14 09:06:14,33714290,4790
1455,PRCT-84722,WTP178-Water Storage Units for 17 Projects,WTP178,Water Storage Units for 17 Projects,2019-02-13,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-14,2024-09-14 09:18:14,33714290,4790
1456,PRCT-36409,WTP175-Better latrines for improved Sanitation in 10 ICPs,WTP175,Better latrines for improved Sanitation in 10 ICPs,2018-12-10,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-14,2024-09-14 09:23:06,33714290,4790
1457,PRCT-17164,IGP187-FY22 Tailoring skill training & IGA for caregivers in 6 FCPs,IGP187,FY22 Tailoring skill training & IGA for caregivers in 6 FCPs,2022-01-01,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-14,2024-09-14 10:10:44,33714290,4790
1458,PRCT-48128,WTP174-Better Toilets for Improved sanitation in 10 ICPs,WTP174,Better Toilets for Improved sanitation in 10 ICPs,2018-12-10,2024-11-30,10,"0.00",10,"0",8396,8396,2024-09-14,2024-09-14 17:12:13,33714290,4790
1459,PRCT-55710,IGP186-FY22 Soap-making IGA for caregivers in 8 FCPs,IGP186,FY22 Soap-making IGA for caregivers in 8 FCPs,2022-01-01,2024-11-30,10,"0.00",10,"0",8396,8396,2024-09-14,2024-09-14 17:15:54,33714290,4790
1460,PRCT-61043,NFE161-Phase 1: FY21 Top-up fees for 160 vocational students.,NFE161,Phase 1: FY21 Top-up fees for 160 vocational students.,2020-09-21,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-16,2024-09-16 04:37:38,33714290,4790
1461,PRCT-40072,NFE146-Top-up Fees for 104 students in Vocational Training,NFE146,Top-up Fees for 104 students in Vocational Training,2018-03-05,2025-01-31,10,"0.00",10,"0",8656,8656,2024-09-16,2024-09-16 04:44:38,33714290,4790
1462,PRCT-40953,WTP194-FY21 WaSH Intervention in Ngoma cluster,WTP194,FY21 WaSH Intervention in Ngoma cluster,2021-01-05,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-16,2024-09-16 04:50:17,33714290,4790
1463,PRCT-15121,IGP192-FY22 Cowkeeping IGA (Phase 2) for 64 families in 4 FCPs,IGP192,FY22 Cowkeeping IGA (Phase 2) for 64 families in 4 FCPs,2022-01-01,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-16,2024-09-16 06:20:38,33714290,4790
1464,PRCT-8788,NFE167-FY 21 Top-Up fees for 149 Vocational Students- Group 1,NFE167,FY 21 Top-Up fees for 149 Vocational Students- Group 1,2021-01-18,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-16,2024-09-16 06:25:30,33714290,4790
1465,PRCT-8753,EDU107-Phase-2: FY23 Fees top-up for 133 Needy secondary students.,EDU107,Phase-2: FY23 Fees top-up for 133 Needy secondary students.,2022-10-10,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-16,2024-09-16 06:31:52,33714290,4790
1467,PRCT-82439,HIV-EDU309-RW- FY 21- HIV Education and Counselling in Rusizi district.,HIVEDU309,RW- FY 21- HIV Education and Counselling in Rusizi district.,2020-11-01,2024-12-15,10,"0.00",10,"0",8656,8656,2024-09-16,2024-09-16 09:49:26,33714290,4790
1468,PRCT-34694,WTP184-Piped water connection for 5 FCPs in 5 Clusters,WTP184,Piped water connection for 5 FCPs in 5 Clusters,2019-12-31,2024-09-16,10,"0.00",10,"0",8762,8762,2024-09-16,2024-09-16 13:22:47,33714290,4790
1469,PRCT-68729,IGP183-Knitting IGA for 180 families in 6 FCPs ,IGP183,Knitting IGA for 180 families in 6 FCPs ,2021-07-26,2025-02-15,10,"0.00",10,"0",8762,8762,2024-09-16,2024-09-16 13:47:41,33714290,4790
1470,PRCT-66621,HH004-Combating malnutrition in Nyamasheke and Karongi districts,HH004,Combating malnutrition in Nyamasheke and Karongi districts,2017-09-01,2024-09-16,10,"0.00",10,"0",8762,8762,2024-09-16,2024-09-16 13:57:22,33714290,4790
1471,PRCT-14140,HIV-EDU305-CIRW FY 17 HIV EDUCATION,HIVEDU305,CIRW FY 17 HIV EDUCATION,2017-05-01,2024-09-16,10,"0.00",10,"0",8762,8762,2024-09-16,2024-09-16 14:06:11,33714290,4790
1472,PRCT-75242,IGP180-FY21 Soap-making IGA for caregivers at 6 FCPs,IGP180,FY21 Soap-making IGA for caregivers at 6 FCPs,2021-02-01,2024-11-15,10,"0.00",10,"0",8762,8762,2024-09-16,2024-09-16 14:14:47,33714290,4790
1473,PRCT-12061,IGP188-FY22 Skills promotion and IGAs for beneficiaries in 13 FCPs,IGP188,FY22 Skills promotion and IGAs for beneficiaries in 13 FCPs,2022-01-01,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-16,2024-09-16 14:19:55,33714290,4790
1474,PRCT-8002,WTP202-FY22 Promotion of WaSH in Rwamagana Cluster,WTP202,FY22 Promotion of WaSH in Rwamagana Cluster,2022-01-04,2024-09-30,10,"0.00",10,"0",8656,8656,2024-09-16,2024-09-16 14:43:25,33714290,4790
1475,PRCT-68575,WTP211 - Household toilet intervention in Western Province_Phase 1,WTP211,Household toilet intervention in Western Province_Phase 1,2023-03-01,2024-10-31,10,"100000.00",10,"0",8395,8395,2024-09-16,2024-09-16 20:19:03,33714290,4790
1476,PRCT-16805,WTP186-Sanitation Promotion Through Provision of Latrines,WTP186,Sanitation Promotion Through Provision of Latrines,2019-12-14,2024-10-31,10,"0.00",10,"0",8396,8396,2024-09-17,2024-09-17 06:43:00,33714290,4790
1477,PRCT-18619,IFP162-Phase 1—House renovation for improved living conditions,IFP162,Phase 1—House renovation for improved living conditions,2021-04-12,2024-10-31,10,"0.00",10,"0",8396,8396,2024-09-17,2024-09-17 06:49:10,33714290,4790
1478,PRCT-8268,NFE150-FY19 Vocational Training Top-Up fees- Phase 3,NFE150,FY19 Vocational Training Top-Up fees- Phase 3,2018-11-12,2024-12-31,10,"0.00",10,"0",8656,8656,2024-09-17,2024-09-17 12:33:28,33714290,4790
1479,PRCT-21711,NFE160-Phase 6: FY20 Top-up fees for 104 vocational students.,NFE160,Phase 6: FY20 Top-up fees for 104 vocational students.,2019-11-04,2025-03-31,10,"0.00",10,"0",8656,8656,2024-09-17,2024-09-17 12:38:03,33714290,4790
1480,PRCT-63946,"NFE163-Playground Facility Provision For 1,216 Youths and Children",NFE163,"Playground Facility Provision For 1,216 Youths and Children",2020-12-01,2024-10-31,10,"0.00",10,"0",8656,8656,2024-09-17,2024-09-17 12:43:37,33714290,4790
1481,PRCT-51096,NFE144-Childrens Swings for 14 ICPs,NFE144,Childrens swings for 14 ICPs,2017-06-01,2025-03-31,10,"0.00",10,"0",8656,8656,2024-09-17,2024-09-17 13:04:48,33714290,4790
1482,PRCT-69646,"IGP182-Leather Shoes, Belts and Handbags Making IGA in 4 FCPs",IGP182,"Leather Shoes, Belts and Handbags Making IGA in 4 FCPs",2021-04-11,2025-04-30,10,"0.00",10,"0",8656,8656,2024-09-17,2024-09-17 13:08:25,33714290,4790
1483,PRCT-79253,WTP201-FY22 WaSH Intervention in Rutsiro cluster,WTP201,FY22 WaSH Intervention in Rutsiro cluster,2021-12-15,2024-10-31,10,"0.00",10,"0",8656,8656,2024-09-17,2024-09-17 13:12:08,33714290,4790
1484,PRCT-21784,IFP168-Better Houses for HVC Children in Eastern Province,IFP168,Better Houses for HVC Children in Eastern Province,2021-12-01,2024-09-30,10,"0.00",10,"0",8396,8396,2024-09-18,2024-09-18 06:36:13,33714290,4790
1485,PRCT-37542,NFE156-Phase 1: FY20 Top-up fees for 67 vocational students.,NFE156,Phase 1: FY20 Top-up fees for 67 vocational students.,2019-11-04,2025-04-30,10,"0.00",10,"0",8656,8656,2024-09-18,2024-09-18 09:03:45,33714290,4790
1486,PRCT-74683,IFP200-FY23-Crop Production and Bee Keeping IGA,IFP200,FY23-Crop Production and Bee Keeping IGA,2022-12-12,2024-10-31,10,"0.00",10,"0",8656,8656,2024-09-18,2024-09-18 09:32:18,33714290,4790
1487,PRCT-27104,"IGP190-FY22 Goat rearing IGA for 1,750 families",IGP190,"FY22 Goat rearing IGA for 1,750 families",2022-01-01,2024-10-31,10,"0.00",10,"0",8656,8656,2024-09-18,2024-09-18 09:36:50,33714290,4790
1488,PRCT-72636,RW0819-Sponsorship Launch ,RW0819,RW0819-Sponsorship Launch ,2023-06-21,2024-10-31,10,"214750.00",10,"0",8395,8395,2024-09-18,2024-09-18 13:09:36,33714290,4790
1489,PRCT-69479,EDU100-School fees top-up for 73 CDSP Children,EDU100,School fees top-up for 73 CDSP Children,2015-04-01,2024-10-31,10,"0.00",10,"0",8656,8656,2024-09-18,2024-09-18 14:34:17,33714290,4790
1490,PRCT-9827,WTP154-Installation of water tanks in 20 CDCs,WTP154,Installation of water tanks in 20 CDCs,2017-02-16,2024-10-31,10,"0.00",10,"0",8656,8656,2024-09-18,2024-09-18 14:45:48,33714290,4790
1491,PRCT-45338,WTP196-FY21 WaSH Intervention in Gatsibo district (Phase 2),WTP196,FY21 WaSH Intervention in Gatsibo district (Phase 2),2021-07-30,2024-10-31,10,"0.00",10,"0",8656,8656,2024-09-18,2024-09-18 14:54:00,33714290,4790
1492,PRCT-51018,Agricultural Productivity To 255 Households From 7 FCPs,IGP208,This intervention aims at improving livelihoods of 255 HVC families by supporting them with farm inputs to improve their agricultural productivity and making them more resilient and self-reliant.,2024-09-01,2025-10-31,2,"0.00",2,"0",24,24,2024-09-19,2024-09-19 03:59:22,364,296
1493,PRCT-10544,EDU104-FY20 Fees top-up for 46 neediest secondary school students.,EDU104,FY20 Fees top-up for 46 neediest secondary school students.,2019-11-04,2024-10-31,10,"0.00",10,"0",8656,8656,2024-09-19,2024-09-19 09:13:51,33714290,4790
1494,PRCT-52102,WTP141-Sanitation improvement for children in 5 projects,WTP141,Sanitation improvement for children in 5 projects,2015-09-01,2024-10-31,10,"0.00",10,"0",8656,8656,2024-09-19,2024-09-19 09:16:36,33714290,4790
1495,PRCT-67460,EDU102-FY19 fees top-up for 24 Secondary School total orphans,EDU102,FY19 fees top-up for 24 Secondary School total orphans,2018-11-12,2024-10-31,10,"0.00",10,"0",8656,8656,2024-09-19,2024-09-19 15:06:31,33714290,4790
1496,PRCT-28633,WTP197-FY22 WaSH Intervention in Nyanza-Ruhango cluster,WTP197,FY22 WaSH Intervention in Nyanza-Ruhango cluster,2021-09-01,2024-10-31,10,"0.00",10,"0",8396,8396,2024-09-20,2024-09-20 13:01:23,33714290,4790
1497,PRCT-58942,EDU105-FY21 Fees top-up for 58 needy secondary school students.,EDU105,FY21 Fees top-up for 58 needy secondary school students.,2021-01-18,2025-02-28,10,"0.00",10,"0",8656,8656,2024-09-20,2024-09-20 13:51:02,33714290,4790
1498,PRCT-10981,HH014-RW-FY23 Disability Inclusion_ Phase 1,HH014,RW-FY23 Disability Inclusion_ Phase 1,2023-03-06,2024-10-31,10,"0.00",10,"0",8656,8656,2024-09-20,2024-09-20 13:55:25,33714290,4790
1499,PRCT-52507,IGP156-Skills development for 168 caregivers in 3 ICPs,IGP156,Skills development for 168 caregivers in 3 ICPs,2018-09-10,2024-10-31,10,"0.00",10,"0",8656,8656,2024-09-20,2024-09-20 14:04:27,33714290,4790
1500,PRCT-20833,RW0877-Sponsorship Launch,RW0877,Sponsorship Launch,2024-07-01,2024-10-31,10,"482200.00",10,"0",8395,8395,2024-09-20,2024-09-20 18:19:34,33714290,4790
1501,PRCT-9763,DRF108-RW - FY21 Under-Registered FCP Funding,DRF108,RW - FY21 Under-Registered FCP Funding,2020-08-01,2025-02-28,10,"0.00",10,"0",8396,8396,2024-09-20,2024-09-20 18:43:35,33714290,4790
1502,PRCT-45226,NFE157-Phase 2: FY20 Top-up fees for 109 vocational students,NFE157,Phase 2: FY20 Top-up fees for 109 vocational students,2019-11-04,2024-11-30,10,"0.00",10,"0",8396,8396,2024-09-22,2024-09-22 08:32:56,33714290,4790
1503,PRCT-46080,Spine Surgery Intervention for Sera Nyiro (KE050603036),MED140,"	
INT-0000046094",2024-09-01,2025-08-31,1,"0.00",1,"0",1558,1558,2024-09-25,2024-09-25 04:28:51,354,295
1504,PRCT-45900,Safe Housing for 8 participant households,IFP294,Shelter construction,2024-09-02,2025-02-28,5,"0.00",3,"0",588,588,2024-09-25,2024-09-25 21:07:18,21202,783
1505,PRCT-24007,KWALE CLUSTER CAREGIVERS ONE-STOP-SHOP,IGP174,"	
INT-0000043276",2024-10-01,2025-11-30,1,"0.00",1,"0",1558,1558,2024-09-26,2024-09-26 04:31:21,354,295
1506,PRCT-38249,EMPOWERMENT IN GOATS RESTOCKING AND UPGRADING OF STOCKS,IGP173,"	
INT-0000042144",2024-09-01,2025-07-31,1,"0.00",1,"0",1558,1558,2024-09-26,2024-09-26 04:38:36,354,295
1507,PRCT-71025,ANIMAL FEED PRODUCTION USING BLACK SOLDIER FLY,IGP166,"	
INT-0000037698",2024-02-01,2025-05-31,1,"0.00",1,"0",1558,1558,2024-09-26,2024-09-26 04:46:39,354,295
1508,PRCT-46632,"	
Establishment of Model Early Stimulation Centers",HH12,"	
The goal of this activity is to provide the stimulation and care needed for socio emotional health, spiritual and cognitive development of children age 0-3 in Kagulwe and Nyabbani .",2024-08-30,,5,"0.00",3,"0",588,588,2024-09-29,2024-09-29 08:07:29,21202,783
1509,PRCT-53611,Improving programming through solar installation,IFP291,Solar power,2024-09-30,,5,"0.00",3,"0",588,588,2024-10-02,2024-10-02 09:35:49,21202,783
